Id,Sales
11821,3420.72265625
11822,6174.16308594
11823,6663.01025391
11824,4564.72460938
11825,11616.0429688
11826,5656.88964844
11827,6936.89208984
11828,10025.5195312
11829,6390.546875
11830,3910.24194336
11831,11574.2626953
11832,9978.08984375
11833,5226.17089844
11834,8618.734375
11835,9517.71875
11836,6689.75585938
11837,6449.07958984
11838,7089.49462891
11839,5713.91162109
11840,5783.91894531
11841,7437.609375
11842,5468.39941406
11843,6879.49462891
11844,7398.33447266
11845,6359.04394531
11846,7280.94433594
11847,6047.40039062
11848,6252.65869141
11849,4550.47363281
11850,7991.54296875
11851,7198.88085938
11852,6302.421875
11853,6269.63134766
11854,6599.16796875
11855,8818.88867188
11856,6334.03125
11857,5395.76269531
11858,6923.60546875
11859,7353.39453125
11860,6479.26660156
11861,5405.49853516
11862,4288.82519531
11863,7490.55517578
11864,7302.08642578
11865,5629.28710938
11866,8503.56152344
11867,6679.96240234
11868,6116.87011719
11869,5391.41015625
11870,3147.45898438
11871,7640.68798828
11872,6721.02441406
11873,6733.54345703
11874,9350.99414062
11875,7992.73193359
11876,5093.27880859
11877,8945.56347656
11878,3652.4609375
11879,2111.69824219
11880,6684.78125
11881,11644.5839844
11882,8063.62207031
11883,7077.16503906
11884,4226.63330078
11885,7057.56884766
11886,8818.53515625
11887,5895.46289062
11888,8070.5625
11889,5660.42480469
11890,5291.00097656
11891,5204.16845703
11892,5934.11425781
11893,5537.33740234
11894,4939.90771484
11895,5185.22558594
11896,4785.70947266
11897,6927.84667969
11898,6919.13623047
11899,5204.60058594
11900,5871.1640625
11901,7291.64697266
11902,5959.84423828
11903,5618.34423828
11904,8346.00683594
11905,7268.07373047
11906,6026.83105469
11907,4139.36376953
11908,11648.8164062
11909,6794.03125
11910,5886.28125
11911,8593.43652344
11912,6857.31884766
11913,7273.29541016
11914,6377.58886719
11915,7057.84472656
11916,10017.3955078
11917,11794.6191406
11918,4799.77197266
11919,4693.57373047
11920,6250.44628906
11921,6286.14648438
11922,5810.38330078
11923,8226.11035156
11924,9046.0859375
11925,6130.02929688
11926,4446.10742188
11927,6501.08154297
11928,8249.92578125
11929,5536.71386719
11930,7572.60546875
11931,4053.78686523
11932,7235.68847656
11933,7652.72949219
11934,7637.54052734
11935,8403.1015625
11936,6184.0234375
11937,4806.12158203
11938,6719.22363281
11939,7175.66210938
11940,9124.83789062
11941,7582.6015625
11942,8728.50390625
11943,6113.63867188
11944,4330.61328125
11945,9801.10546875
11946,4592.72021484
11947,9792.77929688
11948,6366.12597656
11949,4412.84228516
11950,7201.16748047
11951,6334.03710938
11952,7550.74511719
11953,7114.62597656
11954,4571.69628906
11955,4611.75537109
11956,7393.7421875
11957,8602.18652344
11958,8301.28710938
11959,6282.20214844
11960,5787.32421875
11961,6188.01171875
11962,6909.95605469
11963,5922.69726562
11964,9965.0703125
11965,8764.29199219
11966,11033.5908203
11967,4629.99462891
11968,6098.60058594
11969,9590.24316406
11970,8152.08105469
11971,5794.15087891
11972,10843.5517578
11973,6683.83740234
11974,5301.91845703
11975,5584.91796875
11976,4899.80224609
11977,5712.17285156
11978,6485.95068359
11979,5106.87597656
11980,5053.33105469
11981,8432.26171875
11982,6805.30371094
11983,22607.2167969
11984,8801.41015625
11985,4415.40673828
11986,8820.36914062
11987,9731.60742188
11988,7342.16015625
11989,7840.01806641
11990,6039.27832031
11991,8134.76806641
11992,7832.07324219
11993,7111.49853516
11994,5869.109375
11995,7311.79492188
11996,8614.72363281
11997,7813.77783203
11998,7368.98828125
11999,6323.35839844
12000,4911.97412109
12001,6045.19726562
12002,10632.0546875
12003,10811.9199219
12004,10195.484375
12005,8255.38867188
12006,4552.97021484
12007,6475.41748047
12008,4494.28222656
12009,8453.65039062
12010,11519.3085938
12011,9476.80273438
12012,6186.51269531
12013,5375.36816406
12014,4368.37695312
12015,5699.70410156
12016,11842.3671875
12017,6702.35107422
12018,5615.99755859
12019,6170.21289062
12020,8181.01025391
12021,4103.0390625
12022,7481.83691406
12023,4972.77929688
12024,7664.67285156
12025,6715.02734375
12026,6180.57373047
12027,7760.16845703
12028,6928.55371094
12029,5115.16894531
12030,7688.80664062
12031,7239.671875
12032,11583.671875
12033,6454.62402344
12034,8956.20898438
12035,7691.27832031
12036,10787.4355469
12037,6970.21289062
12038,9503.37695312
12039,4811.92919922
12040,5032.109375
12041,6872.87695312
12042,6819.20214844
12043,9173.00585938
12044,7599.89892578
12045,5577.47558594
12046,8220.97265625
12047,6531.51220703
12048,10910.578125
12049,4077.21069336
12050,14264.5292969
12051,4934.89648438
12052,5957.36621094
12053,9137.15234375
12054,5415.92871094
12055,6790.09277344
12056,6768.10839844
12057,8614.79785156
12058,6366.56933594
12059,5817.02685547
12060,8054.54394531
12061,8364.3359375
12062,7436.35400391
12063,5027.359375
12064,7656.52636719
12065,11670.8457031
12066,7139.59472656
12067,5400.39648438
12068,7735.98828125
12069,6294.65429688
12070,6242.31396484
12071,7184.83203125
12072,4128.62939453
12073,8282.1640625
12074,6391.44287109
12075,6464.83349609
12076,7832.63378906
12077,4644.98632812
12078,6038.06884766
12079,5736.02734375
12080,8711.52929688
12081,8504.8515625
12082,5142.29541016
12083,5266.21875
12084,7489.26220703
12085,6126.9140625
12086,6456.40332031
12087,7289.90136719
12088,6769.78710938
12089,7407.55615234
12090,6004.04101562
12091,4929.91894531
12092,6772.03417969
12093,8800.30175781
12094,8999.93261719
12095,8785.82617188
12096,8791.04882812
12097,6220.1328125
12098,9200.0625
12099,6036.26660156
12100,8232.28710938
12101,10028.1308594
12102,6563.23681641
12103,10336.9902344
12104,9230.35058594
12105,8624.80273438
12106,6361.72558594
12107,7464.23828125
12108,8023.81201172
12109,6890.92138672
12110,4272.89550781
12111,5337.44775391
12112,8411.21679688
12113,6041.61181641
12114,4935.63085938
12115,8847.76953125
12116,5800.82519531
12117,6247.11474609
12118,6427.14453125
12119,5682.07324219
12120,8042.66796875
12121,7856.99609375
12122,7471.56054688
12123,5994.08496094
12124,5839.53613281
12125,6605.38330078
12126,3723.609375
12127,6503.63671875
12128,6547.8984375
12129,9019.9296875
12130,6818.64257812
12131,5938.59863281
12132,10577.7392578
12133,5556.09277344
12134,5479.90722656
12135,11092.2988281
12136,7896.671875
12137,9293.92871094
12138,8256.5859375
12139,5982.72363281
12140,6400.05664062
12141,5691.81054688
12142,8562.8125
12143,12316.8320312
12144,7068.48242188
12145,3530.73730469
12146,5194.11621094
12147,8517.70214844
12148,9870.71289062
12149,6366.66650391
12150,6852.34960938
12151,5125.40087891
12152,4928.24023438
12153,3490.62670898
12154,5473.65429688
12155,7187.47753906
12156,7853.22021484
12157,6974.93505859
12158,7775.80175781
12159,8373.79492188
12160,10321.7597656
12161,8797.76757812
12162,5207.33154297
12163,9844.35058594
12164,11163.8115234
12165,6067.13085938
12166,7593.65332031
12167,5749.41455078
12168,6995.55566406
12169,4932.93896484
12170,7318.74414062
12171,6024.62988281
12172,9252.66796875
12173,7590.99560547
12174,8726.43164062
12175,8338.42382812
12176,5876.63232422
12177,9528.68164062
12178,20485.1933594
12179,12231.4921875
12180,6454.64257812
12181,3553.04711914
12182,6449.03613281
12183,7733.39160156
12184,5994.92480469
12185,12070.7636719
12186,19012.6601562
12187,4114.33447266
12188,5954.62207031
12189,9945.38671875
12190,5541.51660156
12191,9098.80078125
12192,7223.13916016
12193,8433.1953125
12194,5307.73730469
12195,6657.62304688
12196,6782.71337891
12197,7825.22607422
12198,9030.08691406
12199,6384.14355469
12200,6210.07275391
12201,6740.29052734
12202,5765.51074219
12203,5201.84082031
12204,7165.77880859
12205,6207.87548828
12206,6088.23828125
12207,7645.86425781
12208,5948.61035156
12209,6568.61035156
12210,7698.61767578
12211,7372.0390625
12212,8520.5703125
12213,7664.51220703
12214,7631.50390625
12215,6425.06640625
12216,3892.59399414
12217,7199.67041016
12218,7180.06396484
12219,6129.21679688
12220,5101.60302734
12221,9309.34765625
12222,8488.52148438
12223,8693.06152344
12224,7220.37695312
12225,5827.13378906
12226,5752.6015625
12227,5131.91210938
12228,10311.0644531
12229,5459.74755859
12230,8050.77294922
12231,15909.1748047
12232,7597.34765625
12233,8459.61914062
12234,5719.48974609
12235,4870.39013672
12236,7789.54199219
12237,4259.63671875
12238,6426.00439453
12239,11159.2558594
12240,5471.94189453
12241,14604.4697266
12242,13586.2958984
12243,5262.31201172
12244,6935.75390625
12245,5855.86767578
12246,7393.59423828
12247,6431.20410156
12248,12219.0742188
12249,7891.81542969
12250,10654.4277344
12251,5593.83740234
12252,7818.03466797
12253,5693.83007812
12254,8443.77832031
12255,7813.37548828
12256,6613.33300781
12257,7105.02392578
12258,6306.64941406
12259,9035.90234375
12260,10730.0751953
12261,6656.95019531
12262,11954.15625
12263,7008.15771484
12264,10268.6279297
12265,5120.32373047
12266,5933.85351562
12267,6082.73535156
12268,10669.1933594
12269,6600.68505859
12270,8793.14550781
12271,6849.33740234
12272,8959.92578125
12273,5813.44921875
12274,9173.25976562
12275,7873.44042969
12276,4403.52001953
12277,12763.5097656
12278,18843.3144531
12279,7513.79638672
12280,7105.34912109
12281,9005.9609375
12282,11064.7832031
12283,11983.3222656
12284,6371.18017578
12285,8260.13769531
12286,6391.74121094
12287,9493.02246094
12288,5314.43994141
12289,6405.11914062
12290,6225.47460938
12291,5977.09960938
12292,7568.20117188
12293,5724.35791016
12294,5141.80957031
12295,8043.35839844
12296,4450.70703125
12297,5240.92236328
12298,6599.52636719
12299,7232.81835938
12300,10491.9824219
12301,9252.05078125
12302,7644.42041016
12303,7021.29833984
12304,6128.36914062
12305,12163.9707031
12306,7095.25830078
12307,6706.05322266
12308,4905.27392578
12309,9501.32910156
12310,4634.92626953
12311,7572.5625
12312,3681.01000977
12313,5217.59863281
12314,8691.43652344
12315,6290.10449219
12316,7472.69384766
12317,9585.86328125
12318,10268.3730469
12319,12338.2421875
12320,7109.28076172
12321,10297.0703125
12322,3110.76074219
12323,5521.61474609
12324,7100.55273438
12325,5009.93945312
12326,8374.32226562
12327,5232.97998047
12328,6095.27441406
12329,9380.77636719
12330,10253.2148438
12331,9855.83105469
12332,6162.94873047
12333,5853.24853516
12334,10132.5703125
12335,8045.48388672
12336,6423.20410156
12337,5709.60205078
12338,7177.34570312
12339,10082.1142578
12340,4727.47509766
12341,6670.54589844
12342,8108.62402344
12343,8585.00585938
12344,13991.3710938
12345,5910.10742188
12346,14038.4208984
12347,7800.49365234
12348,5648.30029297
12349,3910.70458984
12350,6440.85449219
12351,7026.47070312
12352,6086.31054688
12353,8097.28662109
12354,5969.96582031
12355,4971.55566406
12356,7744.19775391
12357,4771.73339844
12358,8005.67919922
12359,7631.88964844
12360,8091.13330078
12361,9648.40136719
12362,5837.13037109
12363,9589.74902344
12364,6340.98876953
12365,6153.87890625
12366,5868.79003906
12367,5585.99951172
12368,10706.4814453
12369,6994.89501953
12370,5401.34960938
12371,7643.13720703
12372,9176.62011719
12373,7761.93066406
12374,5854.75634766
12375,9639.68164062
12376,5659.02636719
12377,6613.6484375
12378,5983.06054688
12379,9944.26757812
12380,7204.8359375
12381,6842.83984375
12382,6111.24853516
12383,5486.19921875
12384,4301.35009766
12385,5827.37841797
12386,8062.50683594
12387,9432.33691406
12388,11659.2207031
12389,12786.3427734
12390,8872.20800781
12391,6788.10449219
12392,5154.30175781
12393,11145.109375
12394,10608.5751953
12395,5857.29785156
12396,8605.93652344
12397,8631.05761719
12398,6045.09912109
12399,4347.31396484
12400,10390.2978516
12401,6620.64746094
12402,7080.98632812
12403,5604.43847656
12404,3497.84667969
12405,11871.1816406
12406,7301.09765625
12407,4967.11425781
12408,5162.22363281
12409,5725.47753906
12410,7593.17480469
12411,7721.56201172
12412,6871.98535156
12413,5377.59912109
12414,5199.30126953
12415,4402.12158203
12416,3614.2175293
12417,7713.97998047
12418,17752.2460938
12419,5253.07421875
12420,6576.74755859
12421,7510.69384766
12422,5755.45019531
12423,5924.29638672
12424,5420.36816406
12425,4506.35351562
12426,7603.35009766
12427,7686.18164062
12428,4571.984375
12429,9716.15625
12430,5596.99707031
12431,4930.66650391
12432,9438.03320312
12433,8508.19433594
12434,9573.43652344
12435,5720.19921875
12436,6974.75537109
12437,5093.609375
12438,5569.27832031
12439,16624.2441406
12440,10878.8027344
12441,7158.32617188
12442,5759.86035156
12443,5648.77441406
12444,6101.65527344
12445,5146.36816406
12446,11836.8457031
12447,5279.04345703
12448,5850.71484375
12449,8467.86132812
12450,4790.86132812
12451,7418.06982422
12452,7408.34033203
12453,7472.92871094
12454,8007.47412109
12455,4484.95507812
12456,6120.19140625
12457,5863.71484375
12458,9808.39941406
12459,8460.66015625
12460,7756.77197266
12461,5046.72705078
12462,8647.63671875
12463,6803.38232422
12464,5414.97314453
12465,7206.30712891
12466,7779.91162109
12467,7060.74023438
12468,6671.48730469
12469,7039.65185547
12470,6810.12158203
12471,6081.90576172
12472,7689.51806641
12473,7187.11425781
12474,6725.35986328
12475,10365.3154297
12476,6251.35253906
12477,5025.91162109
12478,13740.0751953
12479,6697.60253906
12480,3497.37963867
12481,8428.37792969
12482,8871.734375
12483,11705.4150391
12484,5435.3828125
12485,6678.01953125
12486,5801.69433594
12487,7600.52246094
12488,6885.10058594
12489,8996.36230469
12490,3519.15307617
12491,5885.37207031
12492,6199.14794922
12493,5951.02246094
12494,5582.94189453
12495,6964.55761719
12496,9496.58203125
12497,5838.02148438
12498,8668.0
12499,7776.52880859
12500,8833.53613281
12501,5848.23144531
12502,6995.64257812
12503,6678.08300781
12504,8608.390625
12505,8504.8515625
12506,6165.53564453
12507,8439.49511719
12508,7349.61474609
12509,7995.74365234
12510,4700.51367188
12511,4095.95336914
12512,8714.38769531
12513,6265.46484375
12514,9385.51953125
12515,7306.70556641
12516,6211.82617188
12517,7421.16259766
12518,6873.89941406
12519,7132.31884766
12520,8328.74316406
12521,6871.828125
12522,9749.07226562
12523,11480.3496094
12524,7795.45068359
12525,5305.42431641
12526,6062.68798828
12527,4953.37402344
12528,3330.70483398
12529,9550.64550781
12530,5570.52148438
12531,8997.09179688
12532,4624.15087891
12533,6174.71679688
12534,6303.63085938
12535,9336.49414062
12536,5801.97070312
12537,5449.73144531
12538,6471.32373047
12539,7915.72753906
12540,5523.99609375
12541,7720.48681641
12542,8124.86621094
12543,8548.04199219
12544,7818.98925781
12545,7446.54589844
12546,6402.52929688
12547,4801.46630859
12548,5696.63330078
12549,10727.90625
12550,9151.33398438
12551,8489.28320312
12552,16099.1289062
12553,6489.31054688
12554,5153.45166016
12555,6362.95703125
12556,9088.33203125
12557,10390.8427734
12558,7563.37353516
12559,8636.30273438
12560,8870.33789062
12561,6970.01367188
12562,7434.53125
12563,5784.02929688
12564,5540.80859375
12565,5400.54101562
12566,4497.6875
12567,5968.20703125
12568,9030.45703125
12569,17755.8203125
12570,6882.59863281
12571,4988.38085938
12572,7961.40771484
12573,4507.57910156
12574,6404.70996094
12575,4260.84765625
12576,10079.6816406
12577,6988.20654297
12578,6534.578125
12579,14495.7851562
12580,12646.5771484
12581,6646.83007812
12582,7074.72851562
12583,4161.87597656
12584,5478.43896484
12585,5869.265625
12586,9274.5
12587,4993.56982422
12588,4614.36914062
12589,5985.94287109
12590,6075.60302734
12591,7389.73779297
12592,7252.88671875
12593,3555.02709961
12594,8001.03027344
12595,8863.72460938
12596,8133.86816406
12597,5441.08886719
12598,5024.90039062
12599,8149.08837891
12600,4877.12207031
12601,10391.1503906
12602,5316.97509766
12603,5662.92480469
12604,7613.21191406
12605,6952.40527344
12606,5050.70507812
12607,6375.74560547
12608,7531.95019531
12609,9375.17773438
12610,11281.4550781
12611,6154.9765625
12612,4657.54248047
12613,5705.76367188
12614,6720.76171875
12615,5084.27978516
12616,6861.08056641
12617,6564.37597656
12618,11020.9169922
12619,8913.59960938
12620,7029.62792969
12621,7857.36328125
12622,5166.40087891
12623,9938.93847656
12624,5938.71777344
12625,14294.7773438
12626,6841.68505859
12627,6120.31347656
12628,5889.78613281
12629,4816.42919922
12630,7309.81445312
12631,18308.9140625
12632,4934.86816406
12633,5210.78027344
12634,10162.7480469
12635,6625.25292969
12636,6745.0625
12637,8207.22363281
12638,6381.82373047
12639,5880.84912109
12640,4998.41650391
12641,10301.6767578
12642,6585.19628906
12643,7736.89599609
12644,7727.48535156
12645,4852.61132812
12646,7320.72705078
12647,6530.26611328
12648,4362.68847656
12649,8921.484375
12650,8860.71582031
12651,4965.26171875
12652,8269.82617188
12653,8446.07421875
12654,5439.26757812
12655,9124.64648438
12656,7301.75927734
12657,7814.75439453
12658,5235.28125
12659,5781.38720703
12660,6905.31738281
12661,4452.59277344
12662,8157.33886719
12663,4583.10986328
12664,6190.24951172
12665,4933.4609375
12666,6573.28564453
12667,6493.91113281
12668,7556.14111328
12669,7915.04052734
12670,9096.16308594
12671,6435.50585938
12672,7511.48193359
12673,5805.47509766
12674,10262.9296875
12675,9112.17480469
12676,7658.12548828
12677,3326.38330078
12678,6015.52294922
12679,7017.46191406
12680,4734.34814453
12681,11238.2617188
12682,5642.50097656
12683,7330.03369141
12684,10775.1269531
12685,6890.50097656
12686,4094.49633789
12687,11952.1835938
12688,10109.7597656
12689,5644.42822266
12690,9276.09277344
12691,9600.6484375
12692,6112.17578125
12693,6464.47607422
12694,6995.62207031
12695,6151.94238281
12696,5999.95898438
12697,7375.45019531
12698,5836.80175781
12699,6684.50048828
12700,7268.45507812
12701,6986.67382812
12702,8171.33251953
12703,6451.15283203
12704,6866.08203125
12705,5330.83886719
12706,7983.90869141
12707,7047.84179688
12708,6684.09863281
12709,6672.9765625
12710,6674.90527344
12711,9553.80761719
12712,6226.21679688
12713,5784.85693359
12714,6841.82226562
12715,7457.86914062
12716,6597.64453125
12717,5868.76757812
12718,4724.18017578
12719,7710.83886719
12720,7006.94824219
12721,5896.06445312
12722,9050.14257812
12723,6540.90722656
12724,6582.03125
12725,5413.40869141
12726,3886.83911133
12727,7738.29785156
12728,6626.78222656
12729,6919.76318359
12730,9992.45117188
12731,8498.03222656
12732,5550.00146484
12733,9780.53320312
12734,4254.05761719
12735,2909.11914062
12736,7182.16015625
12737,11964.5810547
12738,8346.8671875
12739,7669.14111328
12740,4638.26953125
12741,7349.38378906
12742,9308.64648438
12743,6218.02685547
12744,7421.16259766
12745,5918.97558594
12746,5762.20654297
12747,5543.06054688
12748,5854.81201172
12749,5950.3359375
12750,5367.59570312
12751,5453.04394531
12752,4869.25683594
12753,6967.33496094
12754,7254.25
12755,5607.80224609
12756,6307.21484375
12757,7252.81054688
12758,6566.54931641
12759,5975.99365234
12760,8764.40039062
12761,7480.15283203
12762,5845.69970703
12763,4499.19384766
12764,12041.2011719
12765,6938.76464844
12766,6068.82666016
12767,8923.43261719
12768,7066.27832031
12769,7921.38427734
12770,6408.87109375
12771,7348.41650391
12772,9341.3671875
12773,12294.0976562
12774,5337.84521484
12775,5288.78613281
12776,6361.59814453
12777,7088.5546875
12778,6300.19824219
12779,8705.32421875
12780,9684.63476562
12781,6658.328125
12782,4720.31542969
12783,6317.40820312
12784,9126.953125
12785,5365.03125
12786,7530.18994141
12787,4404.6796875
12788,7110.25048828
12789,8181.47851562
12790,7980.82519531
12791,9486.01757812
12792,6641.39941406
12793,4629.94189453
12794,7268.62792969
12795,7060.921875
12796,9853.65039062
12797,8051.36425781
12798,9208.25292969
12799,6261.65283203
12800,4481.62792969
12801,10534.265625
12802,4360.72900391
12803,10396.4736328
12804,6387.34716797
12805,4628.84228516
12806,7639.20898438
12807,6833.89111328
12808,8880.31835938
12809,7344.35205078
12810,4585.47119141
12811,4674.77197266
12812,8798.8671875
12813,9107.92578125
12814,8325.8515625
12815,6027.41210938
12816,6002.90722656
12817,6874.04394531
12818,7101.27734375
12819,6655.55957031
12820,9863.85253906
12821,8958.58398438
12822,11620.6308594
12823,4634.64306641
12824,5906.24121094
12825,10203.0917969
12826,8594.66601562
12827,5828.06201172
12828,11072.6171875
12829,6900.05029297
12830,5702.02636719
12831,6011.88623047
12832,5230.609375
12833,5885.4453125
12834,6033.48046875
12835,5087.82617188
12836,5440.00927734
12837,8390.15234375
12838,7701.71728516
12839,24225.8945312
12840,8304.9296875
12841,5068.79882812
12842,9608.71972656
12843,10259.0546875
12844,7475.32421875
12845,8831.06738281
12846,6083.86083984
12847,9253.2421875
12848,8908.3046875
12849,6093.10058594
12850,5841.46386719
12851,7618.64550781
12852,8900.83984375
12853,7026.24902344
12854,7658.76123047
12855,6275.23144531
12856,5070.04638672
12857,6601.44042969
12858,11592.7792969
12859,12114.40625
12860,10732.4189453
12861,9344.99414062
12862,4251.72900391
12863,7105.76269531
12864,4662.9609375
12865,10039.1074219
12866,12008.3554688
12867,10587.4492188
12868,6966.98925781
12869,6008.06835938
12870,4370.29443359
12871,5612.88085938
12872,12678.21875
12873,6785.22412109
12874,5399.36621094
12875,6467.78808594
12876,8886.60546875
12877,4359.70996094
12878,8099.41064453
12879,5169.78759766
12880,7805.62158203
12881,7444.5859375
12882,7083.31689453
12883,7408.96923828
12884,7518.48486328
12885,5655.84814453
12886,8330.98339844
12887,7749.93896484
12888,11484.2597656
12889,6137.85791016
12890,9851.11328125
12891,7173.86914062
12892,10698.7333984
12893,7488.43359375
12894,9254.83007812
12895,5006.31347656
12896,5514.73535156
12897,7264.35888672
12898,7186.71679688
12899,9698.29589844
12900,8362.88378906
12901,5826.96142578
12902,8853.33203125
12903,6622.37207031
12904,11330.7128906
12905,4410.62060547
12906,16806.0585938
12907,5145.43066406
12908,6234.58447266
12909,10363.8525391
12910,5847.74072266
12911,7157.11083984
12912,7209.20800781
12913,9628.42480469
12914,6713.40039062
12915,5247.97558594
12916,8191.41015625
12917,7521.65527344
12918,7692.89257812
12919,4716.66064453
12920,8262.06054688
12921,12211.9550781
12922,8145.38916016
12923,6032.37548828
12924,7571.99902344
12925,6600.8046875
12926,6742.88183594
12927,7803.29150391
12928,4536.87304688
12929,9536.2734375
12930,7339.15625
12931,7271.65136719
12932,8903.00488281
12933,5337.03027344
12934,6528.60351562
12935,6115.64550781
12936,9575.88476562
12937,8834.78320312
12938,5595.59863281
12939,5900.29492188
12940,8263.29003906
12941,6538.69921875
12942,6295.68701172
12943,7900.24267578
12944,6767.83691406
12945,8183.28125
12946,5510.31835938
12947,5448.14111328
12948,7849.34863281
12949,8908.47460938
12950,9043.82617188
12951,9676.10351562
12952,9719.79882812
12953,6530.453125
12954,9626.46972656
12955,7449.125
12956,8932.50195312
12957,10245.9316406
12958,6717.23046875
12959,12054.8291016
12960,9134.12890625
12961,9766.84863281
12962,6659.83349609
12963,8579.40722656
12964,8590.25683594
12965,7419.17382812
12966,4379.27490234
12967,5915.11523438
12968,9383.07617188
12969,6678.36328125
12970,5222.77246094
12971,9882.1015625
12972,6110.73535156
12973,6621.75292969
12974,7038.34277344
12975,6433.14892578
12976,9467.06347656
12977,8840.68359375
12978,7747.95068359
12979,5692.74414062
12980,6400.92333984
12981,7843.00976562
12982,3946.49365234
12983,7272.71972656
12984,6690.87304688
12985,10063.5820312
12986,7510.70117188
12987,6351.67871094
12988,11042.328125
12989,6726.75830078
12990,5893.71972656
12991,12365.1367188
12992,9396.81445312
12993,8074.65869141
12994,8969.39941406
12995,5885.484375
12996,6994.6484375
12997,5909.40234375
12998,8377.4375
12999,14386.3046875
13000,7599.91357422
13001,3203.79980469
13002,6608.7421875
13003,9368.26757812
13004,11232.5292969
13005,6246.19140625
13006,7371.61035156
13007,5454.59423828
13008,4962.8515625
13009,3831.04516602
13010,6753.13476562
13011,7809.57568359
13012,8405.77148438
13013,7455.04541016
13014,8534.46191406
13015,8863.49609375
13016,10721.0732422
13017,9861.75488281
13018,5708.24609375
13019,10555.0341797
13020,13673.9921875
13021,6374.74853516
13022,8378.40429688
13023,6179.22949219
13024,7738.84423828
13025,4631.4609375
13026,7800.046875
13027,6537.05273438
13028,10110.5214844
13029,8747.34765625
13030,9655.34179688
13031,9117.08691406
13032,6462.55859375
13033,10667.7480469
13034,22170.2304688
13035,12788.4033203
13036,7419.38574219
13037,3363.15991211
13038,7089.01464844
13039,8379.1796875
13040,6210.09667969
13041,12217.3730469
13042,19765.1191406
13043,4338.12597656
13044,6505.87695312
13045,10224.2402344
13046,6467.86181641
13047,10598.7949219
13048,7606.72314453
13049,9471.41699219
13050,5031.96533203
13051,7034.32275391
13052,6933.73681641
13053,8931.79492188
13054,9584.28125
13055,6274.68066406
13056,6786.36328125
13057,7039.23583984
13058,5864.8671875
13059,5690.31201172
13060,6958.62792969
13061,5357.33007812
13062,6649.31591797
13063,9064.18847656
13064,6147.53125
13065,6329.65820312
13066,8072.79492188
13067,8177.2265625
13068,8237.39257812
13069,8217.82910156
13070,8596.97753906
13071,7471.69580078
13072,3756.89086914
13073,7596.56542969
13074,7561.67822266
13075,5989.32958984
13076,5378.35351562
13077,10042.8613281
13078,8706.26269531
13079,9781.38183594
13080,8131.79736328
13081,6350.86083984
13082,6156.00390625
13083,5607.67919922
13084,11439.8212891
13085,5554.36523438
13086,7294.77734375
13087,17217.9882812
13088,7955.5703125
13089,7217.95996094
13090,5174.75585938
13091,5311.04980469
13092,6855.54638672
13093,4034.28271484
13094,7036.14111328
13095,12172.6513672
13096,5076.57910156
13097,15947.1376953
13098,14921.1992188
13099,5354.12207031
13100,6789.74316406
13101,5739.75976562
13102,8396.30761719
13103,6825.19482422
13104,12336.1708984
13105,8017.59228516
13106,11295.5371094
13107,5892.47753906
13108,8970.06738281
13109,5325.375
13110,8752.58007812
13111,7936.16162109
13112,7044.27294922
13113,6510.81835938
13114,6633.47314453
13115,9739.95507812
13116,11686.3398438
13117,6423.81640625
13118,13216.4736328
13119,7083.41162109
13120,10730.5869141
13121,5448.52050781
13122,6335.86181641
13123,6787.65771484
13124,12162.8330078
13125,7078.64990234
13126,8738.61621094
13127,7593.43554688
13128,9996.88476562
13129,5936.05566406
13130,9316.07128906
13131,8740.69238281
13132,4456.96923828
13133,13356.1914062
13134,18647.1953125
13135,8759.01855469
13136,7980.24707031
13137,8471.859375
13138,12418.7939453
13139,13734.5859375
13140,6291.26269531
13141,9269.88378906
13142,7085.79003906
13143,9835.70703125
13144,5829.02392578
13145,6695.68652344
13146,6308.29785156
13147,6457.35839844
13148,8560.70507812
13149,5763.80078125
13150,5517.14501953
13151,8455.16601562
13152,4396.82958984
13153,5452.23779297
13154,7017.96386719
13155,6710.18652344
13156,10949.796875
13157,9478.140625
13158,8723.09472656
13159,7108.28417969
13160,7401.94140625
13161,13762.5810547
13162,7961.91650391
13163,7279.60400391
13164,5148.72460938
13165,9097.62109375
13166,5177.95019531
13167,7568.32373047
13168,3821.47875977
13169,6204.86230469
13170,8193.90332031
13171,6011.421875
13172,7645.68164062
13173,10009.0771484
13174,10849.7998047
13175,13767.2158203
13176,7821.55517578
13177,10280.4560547
13178,3615.43139648
13179,5856.78369141
13180,7490.24072266
13181,5438.43212891
13182,9347.66796875
13183,5536.4765625
13184,6451.32519531
13185,10776.3095703
13186,10938.3046875
13187,8745.86230469
13188,6536.48535156
13189,5654.49414062
13190,12010.3251953
13191,8808.06152344
13192,6890.66503906
13193,5789.85839844
13194,7708.66210938
13195,10946.6328125
13196,4774.50195312
13197,7530.91552734
13198,8780.94238281
13199,10118.5859375
13200,14717.0986328
13201,6566.3046875
13202,16012.0
13203,7544.68359375
13204,6423.40625
13205,4295.15478516
13206,6996.79003906
13207,6846.42431641
13208,6453.953125
13209,8536.61132812
13210,6113.54589844
13211,5159.85546875
13212,8233.39453125
13213,5723.69726562
13214,8585.66113281
13215,6848.09619141
13216,8325.96289062
13217,9889.984375
13218,5841.92578125
13219,9993.17578125
13220,6718.47363281
13221,6648.46630859
13222,6416.26611328
13223,6074.38037109
13224,10714.8789062
13225,7844.37890625
13226,5745.06738281
